srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,category
289420,2013-05-14 10:56:31,24,216,,,216,9574,4,4.5,0,4.08,,5.49,30,253.86,0,19308,1,7,2,0,1,0,,,0,,,,,,,-1.0,0.0,3.0,-1.0,0.0,2.0,-1.0,0.0,2.0,,,,,,,-1.0,0.0,3.0,0,,0,0
201024,2013-06-04 19:29:55,5,212,,,219,138600,4,4.5,1,5.87,0.5568,0.0,24,655.0,0,24700,11,210,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
148810,2013-04-07 09:32:29,5,219,,,219,74110,2,3.5,0,1.95,0.0008,4.66,14,89.0,0,7384,1,24,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,54.0,,,,,,,0.0,0.0,,0,,0,0
18507,2013-03-06 20:07:31,5,219,,,219,27809,3,4.0,1,2.56,,4.49,33,80.0,0,23001,5,99,2,0,1,0,-14.9006,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
209124,2012-11-21 09:14:00,5,219,,,219,106722,3,4.5,1,4.42,0.3008,5.08,9,139.0,0,9412,3,1,2,0,1,1,,224.03,1,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
112542,2013-05-07 09:37:24,32,220,,,219,18602,4,4.5,0,2.48,0.0137,5.85,2,399.27,0,19626,1,304,2,0,1,1,,9359.97,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
125918,2013-03-13 08:44:51,5,50,,,219,98851,4,4.5,1,4.13,0.1825,5.61,13,229.0,0,9358,3,23,2,0,1,1,,6061.04,1,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
26802,2013-04-03 00:04:17,5,106,,,99,39303,1,2.5,0,4.95,0.0071,4.26,4,73.0,0,13292,2,16,2,0,1,1,,,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0,0
149785,2013-02-05 08:20:44,5,219,,,219,70825,3,4.0,1,1.1,0.0151,4.72,30,169.0,0,26507,1,31,2,0,1,1,,28.68,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
108681,2013-06-12 22:56:48,32,219,,,219,12708,3,4.0,1,1.1,0.016,0.0,22,88.61,0,15934,1,1,2,0,1,1,,300.65,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
46483,2013-02-27 10:56:19,22,92,,,98,138378,5,4.5,1,4.98,0.4308,5.42,18,111.32,0,1828,2,21,2,0,1,0,,,1,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
98997,2013-04-21 15:54:51,5,219,,,219,136645,2,3.0,1,3.26,0.0081,4.39,18,59.0,1,21808,1,1,4,0,2,0,,172.59,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
171393,2013-01-16 18:18:13,16,31,,,31,111045,0,4.5,0,6.48,0.2559,5.59,24,183.39,1,23495,2,179,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
149696,2013-03-21 01:33:15,9,59,,,219,19780,3,3.0,1,2.2,0.0058,4.59,29,74.5,0,21808,3,6,2,1,1,0,,,0,,,,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
315474,2013-04-06 10:34:51,28,206,,,99,114556,2,4.0,1,2.4,0.0384,5.36,4,496.5,0,3544,2,45,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
206815,2013-03-06 12:12:18,5,219,,,202,50340,3,3.5,0,3.33,0.1934,4.8,21,62.0,0,19675,4,154,2,0,1,0,,10228.12,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
126645,2012-12-20 14:11:55,15,55,3.9,151.29,158,35271,4,5.0,0,1.39,0.0317,4.56,10,83.02,0,15560,5,2,2,0,1,0,,,0,,,,-1.0,0.0,20.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,0,,0,0
22239,2012-11-13 22:31:39,5,219,,,219,43278,3,4.5,1,1.1,,4.8,19,100.0,0,18454,2,8,2,0,1,0,,4.72,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0,0
85347,2012-12-28 22:02:21,5,219,,,219,57161,4,4.0,1,2.64,0.112,4.64,15,84.0,0,7258,2,14,2,0,1,1,,41.33,0,,,,,,,,,,,,,1.0,0.0,17.0,,,,,,,,,,0,,0,0
277671,2012-12-27 10:59:10,5,219,,,219,68002,4,4.0,0,4.57,,5.48,8,103.0,1,11814,4,0,2,0,1,1,,438.3,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
83442,2013-06-03 19:32:47,5,219,,,219,81062,3,3.5,1,2.4,,0.0,10,109.0,0,770,1,17,2,0,1,1,-14.0375,108.56,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
28400,2013-04-26 13:32:07,5,219,,,219,62672,2,3.0,1,3.43,,4.45,29,150.0,0,9015,1,43,2,2,1,1,,2406.05,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
37270,2012-11-13 20:18:37,24,216,,,164,82370,4,3.5,0,3.14,,4.31,6,74.02,0,10351,2,77,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
112746,2013-05-24 12:19:08,5,219,,,219,87809,4,4.5,1,1.95,0.0318,4.85,14,105.0,1,21344,11,5,1,0,1,0,,333.85,0,,,,0.0,0.0,27.0,0.0,0.0,27.0,,,,0.0,0.0,18.0,,,,,,,0.0,0.0,22.0,0,,0,0
301916,2013-02-11 14:07:19,29,167,,,30,38680,4,4.5,1,2.64,0.0718,6.21,29,758.71,0,2043,4,44,2,2,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
303691,2013-01-07 14:23:54,16,129,,,215,71716,4,4.0,1,6.05,0.6436,5.34,14,106.24,0,10778,1,8,1,0,1,0,,856.31,0,,,,,,,-1.0,0.0,8.0,,,,0.0,0.0,,,,,1.0,0.0,10.0,,,,0,,0,0
271538,2012-12-15 10:25:37,5,219,,,138,101684,4,4.0,0,3.3,0.0702,5.57,4,116.0,0,26389,1,1,1,0,1,0,,5618.82,0,,,,,,,,,,,,,0.0,0.0,24.0,,,,0.0,0.0,,1.0,0.0,24.0,0,,0,0
85092,2012-11-16 12:36:54,5,219,,,219,2809,3,3.0,0,3.43,0.2315,4.83,22,136.0,1,23649,3,76,2,0,1,1,-15.5396,1339.8,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
93997,2012-12-24 17:50:43,32,219,,,15,1051,4,3.0,0,1.1,0.0034,4.76,14,198.94,0,8660,4,8,2,1,1,0,,8354.65,0,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,0,,0,0
34677,2013-01-30 16:26:35,5,219,,,4,45599,3,4.5,0,1.1,0.0869,4.41,4,73.0,0,21769,1,35,3,0,2,0,,5200.47,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
147074,2013-04-24 14:01:44,5,219,,,100,58398,2,3.5,1,4.33,0.2531,4.62,26,99.0,0,14274,2,89,2,2,1,0,,2176.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
194085,2012-12-06 19:21:05,12,99,,,215,106992,2,4.0,0,0.0,,4.33,1,76.5,1,6897,3,240,2,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
121298,2012-11-04 10:09:59,14,100,,,219,67150,4,4.5,1,2.89,0.1378,5.35,3,218.92,0,1097,1,7,2,0,1,0,,2058.51,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
134550,2013-04-01 08:46:36,15,55,4.0,123.35,55,75209,4,4.0,1,2.3,0.0277,4.86,31,147.73,0,18369,3,1,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
257529,2013-06-30 15:17:39,22,81,,,81,119312,4,3.5,0,3.56,0.16399999999999998,0.0,15,63.57,1,19688,3,19,3,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
16318,2013-04-14 20:27:50,5,219,,,219,64072,3,4.0,1,2.4,0.1175,4.67,12,79.0,0,5671,1,22,2,0,1,0,-20.0859,418.93,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
162621,2013-05-12 20:54:52,22,92,,,92,66204,4,4.5,1,4.49,,5.37,2,108.27,1,14850,2,5,2,2,1,1,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
255715,2013-06-09 20:51:01,5,219,,,219,435,2,3.5,1,2.77,,0.0,30,55.0,0,23166,1,19,4,2,2,1,,363.3,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
196269,2012-11-11 21:27:23,24,216,,,31,36087,4,4.0,1,6.5,0.6216,5.8,31,127.6,1,7770,6,57,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,4.0,,,,0,,0,0
281101,2013-03-10 17:47:56,5,219,,,219,16823,3,4.0,1,2.4,,5.42,29,199.0,0,18200,1,11,2,0,1,1,,314.39,0,,,,1.0,0.0,5.0,,,,,,,,1.0,,,,,,,,,,,0,,0,0
310324,2013-02-22 14:38:05,5,219,,,219,17890,2,4.0,1,2.94,0.0409,4.57,9,99.0,0,24232,1,1,2,0,1,1,,72.41,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
193523,2013-05-02 19:31:21,5,219,,,219,57592,4,4.0,0,5.0,,5.74,16,299.0,1,9345,1,2,1,0,1,1,-17.6879,125.2,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,-1.0,0.0,10.0,0,,0,0
229228,2013-01-18 13:38:17,5,219,,,219,72512,0,4.5,0,2.08,0.0465,4.8,12,99.0,0,25860,1,6,1,0,1,1,,2150.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
141889,2013-04-22 07:30:52,14,100,,,100,2884,0,3.5,1,1.1,0.0076,4.46,19,93.6,0,24889,2,4,2,0,1,1,,1585.08,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
195678,2013-03-06 12:34:16,32,220,,,219,14675,3,0.0,1,2.08,,5.44,27,188.29,0,4562,3,100,1,1,2,1,,9953.85,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
125578,2013-04-11 14:03:33,5,219,,,219,90695,3,3.5,1,2.71,0.1388,4.16,12,52.0,0,15000,1,2,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
176921,2013-04-03 13:06:15,5,219,,,219,75654,3,3.5,1,0.0,,4.52,20,80.0,0,23475,2,16,2,0,1,1,,207.95,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
261940,2012-11-07 21:10:04,5,219,,,219,99889,3,3.5,1,1.79,0.0394,4.74,15,75.0,0,20491,1,3,2,0,1,1,,181.27,0,,,,1.0,0.0,170.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
50754,2013-06-05 13:20:47,5,117,,,32,121792,3,4.0,1,4.53,0.149,0.0,36,189.0,0,16363,1,35,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
66643,2013-04-02 11:33:47,5,219,,,219,56815,0,4.0,0,0.0,0.0,4.79,1,108.0,0,16399,3,41,2,0,1,0,,2976.49,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
301434,2012-12-28 16:34:24,31,219,,,219,52260,3,4.5,1,2.48,0.3707,4.67,18,70.0,0,12123,1,8,2,0,1,1,,596.42,0,,,,,,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
91318,2013-05-23 14:32:30,5,219,,,219,11150,3,4.5,1,3.0,0.1531,4.72,14,89.0,0,12218,2,1,2,1,1,1,,152.6,0,,,,,,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
136248,2013-04-24 14:55:43,5,219,,,59,49115,4,4.5,1,2.77,0.0901,6.21,10,379.0,1,7723,6,91,2,0,1,0,,1537.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
307703,2013-01-14 08:04:26,15,55,,,23,41622,4,4.5,1,5.27,0.0904,5.6,21,170.42,0,19304,1,30,1,1,1,0,,,0,,,,,,,,,,,,,,,,1.0,0.0,13.0,-1.0,0.0,15.0,,,,0,,0,0
79983,2013-06-12 13:58:00,5,219,,,219,47054,3,4.0,1,2.94,0.2318,0.0,6,127.0,0,27769,1,23,2,0,1,1,,1459.81,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
260408,2013-02-08 19:37:14,5,219,,,219,92027,3,4.5,1,1.79,,4.13,29,78.0,0,12621,1,1,2,0,1,1,,14.37,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
299287,2013-05-07 06:07:32,5,219,,,219,10746,5,4.5,1,5.86,0.2019,6.21,17,269.0,1,4562,1,5,2,1,1,0,,171.14,0,0.0,0.0,16.0,-1.0,0.0,7.0,0.0,0.0,,-1.0,0.0,7.0,,1.0,,,,,,,,0.0,0.0,6.0,0,,0,0
238310,2013-05-15 21:45:22,5,219,,,219,135238,3,4.0,0,4.32,0.1874,5.22,12,97.0,1,13870,1,27,2,0,1,0,,351.16,0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,0,,0,0
292641,2012-11-20 11:39:46,7,100,,,100,29953,4,4.0,1,4.19,,5.33,24,104.33,1,12454,1,11,2,0,1,1,,60.73,0,,,,1.0,0.0,7.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
2339,2013-05-02 21:25:20,5,219,,,219,120238,4,4.0,1,2.2,,5.45,8,123.0,0,19877,1,23,2,0,1,1,,74.17,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
268589,2012-11-30 22:14:11,5,219,,,219,34728,4,4.5,1,3.33,0.3655,5.39,7,119.0,1,25593,2,25,3,2,2,0,,192.08,0,,,,1.0,0.0,24.0,1.0,0.0,24.0,,,,1.0,0.0,24.0,,,,,,,1.0,0.0,24.0,0,,0,0
114029,2012-11-15 18:31:53,24,216,,,92,83173,4,4.0,0,2.71,0.0788,5.01,6,126.73,1,14669,2,19,1,0,1,0,,,1,,,,1.0,0.0,10.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
174916,2013-03-31 21:13:13,5,219,,,219,133159,4,4.5,0,1.39,0.0166,5.27,31,278.0,1,4335,1,2,2,2,1,0,,528.96,0,,,,-1.0,0.0,35.0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0,,0,0
78965,2012-11-15 21:59:10,5,219,,,219,62030,5,4.5,1,4.49,0.0732,6.21,6,329.0,0,13216,1,2,3,0,3,1,,393.88,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
34996,2013-04-14 07:10:07,14,100,,,100,117771,4,4.0,1,2.2,0.1076,5.19,10,114.44,0,904,2,34,2,0,1,1,,211.56,0,,,,1.0,0.0,22.0,,,,,,,,,,,,,,,,1.0,0.0,10.0,0,,0,0
135783,2013-05-17 16:42:46,15,55,,,129,109991,4,3.0,0,1.1,0.1132,4.66,4,87.99,0,12663,1,33,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
32026,2013-06-17 15:34:14,5,219,,,56,131566,5,4.5,1,4.19,0.2231,0.0,1,496.0,0,16170,4,49,2,0,1,0,,4850.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
207577,2013-05-01 12:50:13,5,219,,,219,46264,3,5.0,1,1.39,0.6993,5.22,1,96.0,0,4807,1,11,1,0,1,0,,668.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
36103,2013-03-21 17:20:03,5,219,,,219,101178,4,4.5,1,3.91,0.1399,5.36,12,164.0,0,7434,2,1,2,0,1,1,,0.29,0,,,,0.0,0.0,5.0,,1.0,,,,,1.0,0.0,30.0,,,,,,,1.0,0.0,30.0,0,,0,0
242456,2013-01-25 07:54:33,5,219,,,219,87276,3,4.5,1,2.71,0.003,5.07,21,109.0,0,7434,1,0,5,0,1,1,,85.71,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
226076,2013-06-08 12:01:35,32,220,,,219,131892,4,4.0,1,4.25,0.2474,0.0,12,69.33,0,8192,1,47,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,0,,0,0
320059,2013-01-11 12:48:41,13,81,,,39,69022,4,4.0,0,4.51,0.1048,5.28,4,144.65,0,15122,4,3,1,0,1,0,,,0,,,,0.0,0.0,40.0,,,,0.0,0.0,,0.0,0.0,40.0,,,,,,,,,,0,,0,0
109669,2013-02-01 16:51:06,5,219,,,219,46846,4,4.0,1,2.77,0.0356,5.27,3,176.0,0,24674,6,16,2,3,1,0,,,0,,,,,,,,,,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,,0,,0,0
301300,2012-11-01 15:34:36,5,33,,,219,40067,3,4.0,0,4.97,0.4337,5.19,7,160.0,0,25426,3,113,2,0,1,1,-42.6818,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
292984,2013-04-09 04:29:51,5,219,,,219,80944,3,4.0,1,2.71,,5.08,14,140.0,0,24686,1,9,2,0,2,1,,1423.75,0,,,,0.0,0.0,6.0,0.0,0.0,6.0,,,,,,,,,,,,,0.0,0.0,6.0,0,,0,0
274570,2013-05-10 21:46:07,5,219,,,219,1140,4,4.5,0,3.43,,5.21,4,139.0,0,10349,1,17,2,0,1,0,,310.74,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
245180,2013-01-18 12:46:40,18,129,,,219,110738,3,3.5,0,4.29,0.0131,5.37,8,159.81,1,5143,5,91,3,0,1,0,,3796.91,1,,,,,,,,,,,,,0.0,0.0,13.0,,,,,,,1.0,0.0,13.0,0,,0,0
222841,2013-04-07 17:20:37,5,219,,,219,99997,3,4.5,1,0.69,,4.88,24,107.0,0,21161,1,13,2,0,1,1,,25.97,0,,,,,,,-1.0,0.0,9.0,,,,-1.0,0.0,9.0,,,,,,,,,,0,,0,0
148254,2013-03-07 15:47:48,5,219,3.35,187.66,219,46274,5,4.5,1,4.08,0.1012,5.88,1,188.0,1,8192,2,22,2,0,1,1,,1069.33,0,,,,0.0,0.0,,0.0,0.0,11.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,11.0,0,,0,0
24455,2013-05-21 11:13:12,5,219,,,219,81720,4,4.5,1,2.4,,6.21,7,726.0,0,8222,2,17,4,3,1,1,,196.78,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
131303,2013-02-15 19:10:34,15,55,,,55,102710,4,2.5,0,5.6,0.5392,4.63,10,116.39,0,19392,2,103,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
262870,2013-01-31 12:19:54,14,100,,,219,125776,4,4.0,1,1.1,,5.3,22,229.64,0,1515,4,21,2,0,1,1,,1126.41,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
38431,2013-04-29 04:37:23,5,219,,,219,52933,4,0.0,0,1.95,0.0015,4.91,10,89.0,0,25540,3,1,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
129172,2013-03-19 17:51:00,5,219,,,219,116449,4,4.5,1,0.69,0.0019,5.29,19,139.0,0,27155,2,3,2,0,1,1,,210.19,0,,,,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,6.0,0,,0,0
104444,2013-05-13 16:58:48,32,220,,,26,105477,4,2.0,0,3.09,0.0277,4.97,13,124.4,0,26824,1,38,1,0,1,1,,11234.94,0,,,,,,,,,,,,,-1.0,0.0,7.0,0.0,1.0,,1.0,0.0,4.0,,,,0,,0,0
173725,2013-04-11 07:35:30,5,219,,,219,78685,2,4.0,1,1.61,0.0368,5.05,9,117.0,0,2360,1,69,1,0,1,0,,2307.24,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
74125,2013-04-06 17:12:06,14,100,,,219,54937,3,4.0,1,2.08,0.1649,4.76,7,69.77,1,19222,1,1,2,0,1,0,,245.23,1,,,,,,,0.0,0.0,10.0,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,13.0,0,,0,0
250364,2013-05-20 19:26:31,14,100,,,100,119392,2,3.0,0,3.71,0.1695,4.74,34,145.49,0,20438,1,67,2,0,1,1,,65.65,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
321470,2013-06-18 17:30:50,5,219,,,219,26162,2,4.0,1,3.47,0.1088,0.0,24,64.0,0,5975,2,3,1,0,1,1,,287.02,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
292873,2013-02-08 19:43:52,5,100,,,100,26756,2,4.0,0,0.69,0.0022,4.79,18,75.0,0,6792,1,0,1,0,1,1,,60.8,0,,,,,,,,,,,,,-1.0,1.0,7.0,,,,,,,-1.0,0.0,8.0,0,,0,0
234951,2013-03-26 12:17:21,24,216,,,81,118778,5,4.0,0,4.39,0.1027,5.13,31,105.28,1,25614,2,3,1,1,1,1,-4.7942,,0,,,,0.0,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
243588,2013-04-16 12:49:03,5,219,,,219,55148,2,3.0,1,2.3,0.0085,4.6,34,78.0,0,13870,1,10,2,0,1,1,,21.88,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
218836,2013-04-18 12:43:44,5,219,,,219,34578,4,4.5,1,3.14,0.0535,5.22,25,119.0,0,17713,1,2,2,2,1,1,,559.35,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
293221,2013-03-09 10:16:36,5,219,,,219,124191,3,3.5,0,3.22,0.0019,5.29,14,139.0,0,7473,4,20,2,4,1,1,,963.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
234268,2013-05-13 09:16:54,5,219,,,219,126818,3,3.5,0,4.03,0.0079,4.98,29,169.0,1,25335,4,75,2,2,1,1,,833.49,1,,,,0.0,0.0,4.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
274665,2013-04-09 19:48:45,5,219,,,219,5253,3,,1,0.69,,4.78,34,145.0,0,21776,1,8,2,0,1,0,,601.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
141933,2013-02-25 13:53:49,5,219,,,219,14394,3,4.5,1,2.77,0.0588,4.94,19,104.0,0,8628,1,4,2,0,1,1,-18.3035,,0,,,,1.0,0.0,33.0,1.0,0.0,33.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
246262,2013-01-08 17:00:43,23,181,,,55,28052,4,4.0,1,0.0,,4.4,30,95.87,0,9445,3,135,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
62236,2013-06-17 20:33:13,5,219,,,219,133422,3,4.5,1,1.1,0.0443,0.0,15,105.0,0,11977,1,7,1,0,1,0,,1507.91,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
96130,2013-03-23 13:14:35,9,59,,,59,69536,3,3.5,0,4.29,0.0848,4.91,29,135.05,1,15632,4,1,2,1,1,0,,405.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
152708,2013-03-22 15:20:58,5,219,,,219,99504,2,3.0,1,0.69,0.0156,4.08,13,65.0,0,22097,3,28,2,0,1,1,,260.03,1,,,,0.0,0.0,,,,,,,,1.0,0.0,13.0,,,,,,,,,,0,,0,0
77416,2013-03-23 00:49:51,5,219,,,216,31346,4,4.5,0,3.43,0.0295,4.86,18,110.0,1,28172,17,143,3,0,1,0,,5487.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
150456,2013-04-22 08:07:15,5,219,,,219,115604,2,4.5,1,2.48,,4.7,22,110.0,0,6795,2,1,2,0,1,0,,5.74,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
292698,2012-12-21 15:01:30,5,219,,,219,62635,0,4.5,1,1.61,0.5803,4.52,7,77.0,0,15989,1,10,1,0,1,0,,2436.12,1,,,,,,,1.0,0.0,8.0,,,,,,,,,,,,,1.0,0.0,8.0,0,,0,0
61334,2013-03-17 11:46:00,23,219,,,219,120193,2,2.5,0,3.22,0.2716,5.28,2,163.79,1,26743,2,0,2,0,1,0,-25.0573,109.33,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0,0
290499,2013-05-28 11:54:26,5,219,,,219,112502,4,4.0,1,3.61,0.5571,5.67,15,249.0,0,27770,2,22,2,2,1,0,,675.9,0,,,,-1.0,0.0,7.0,-1.0,0.0,7.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,7.0,0,,0,0
326984,2013-05-20 10:13:27,15,55,,,215,75769,4,4.0,1,3.4,0.3023,5.35,7,137.3,0,18499,7,20,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
286790,2013-03-28 16:35:33,18,129,,,129,110071,3,3.5,0,5.18,0.2167,4.46,22,94.85,0,17764,2,8,2,1,1,1,,,1,1.0,0.0,6.0,,,,,,,,,,0.0,0.0,,,1.0,,,1.0,,,,,0,,0,0
319991,2013-04-05 19:21:27,5,219,,,219,81913,3,3.0,1,1.39,,4.38,12,85.0,0,19557,3,74,2,2,1,0,,259.8,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
77653,2013-03-29 21:17:38,25,215,,,55,88464,4,4.0,0,5.05,0.4586,5.14,2,137.14,0,6058,2,16,2,0,2,0,,,0,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,18.0,1.0,0.0,18.0,,,,0,,0,0
222539,2013-01-06 23:04:30,5,39,,,219,121101,5,4.5,0,4.01,0.0585,6.21,16,315.0,0,15307,2,15,1,1,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
